2020-10-14(수) 오전 1:08:52: reading: key = 465e1f50-b610-473a-ab58-00d1077dc418, value = 2
2020-10-14(수) 오전 1:08:52: reading: key = 4d2b0152-7d5c-498b-88e2-34345392a2c5, value = 15
2020-10-14(수) 오전 1:08:52: reading: key = 893dee8e-2bef-41e0-89c6-b55d0929964c, value = 5
2020-10-14(수) 오전 1:08:52: reading: key = 94d3a615-a899-4ac5-ae2b-e4d8f634367f, value = 1
2020-10-14(수) 오전 1:08:52: reading: key = bc5038f7-23e0-4960-96da-33abaf5935ec, value = 100
2020-10-14(수) 오전 1:08:52: reading: key = ea062031-0e34-4ff1-9b6d-eb1059334028, value = 100
2020-10-14(수) 오전 1:08:52: settings changed for: generatedCLK!, reimporting...
2020-10-14(수) 오전 1:08:52: reading: key = 100, value = 2701
2020-10-14(수) 오전 1:08:52: reading: key = 99, value = 2700
2020-10-14(수) 오전 1:08:52: reading: key = 98, value = 2600
2020-10-14(수) 오전 1:08:52: reading: key = 95, value = 2300
2020-10-14(수) 오전 1:08:52: reading: key = 84, value = 2000
2020-10-14(수) 오전 1:08:52: reading: key = 73, value = 1800
2020-10-14(수) 오전 1:08:52: reading: key = 65, value = 1600
2020-10-14(수) 오전 1:08:52: reading: key = 58, value = 1400
2020-10-14(수) 오전 1:08:52: reading: key = 50, value = 1200
2020-10-14(수) 오전 1:08:52: reading: key = 43, value = 900
2020-10-14(수) 오전 1:08:52: reading: key = 32, value = 700
2020-10-14(수) 오전 1:08:52: reading: key = 24, value = 500
2020-10-14(수) 오전 1:08:52: settings changed for: generatedXTU!, reimporting...
2020-10-14(수) 오전 1:08:52: reading: key = 24, value = 10
2020-10-14(수) 오전 1:08:52: reading: key = 32, value = 9.5
2020-10-14(수) 오전 1:08:52: reading: key = 43, value = 9
2020-10-14(수) 오전 1:08:52: reading: key = 50, value = 8.5
2020-10-14(수) 오전 1:08:52: reading: key = 58, value = 8
2020-10-14(수) 오전 1:08:52: reading: key = 65, value = 7.5
2020-10-14(수) 오전 1:08:52: reading: key = 73, value = 7
2020-10-14(수) 오전 1:08:52: reading: key = 84, value = 6.5
2020-10-14(수) 오전 1:08:52: reading: key = 95, value = 6
2020-10-14(수) 오전 1:08:52: reading: key = 98, value = 5.5
2020-10-14(수) 오전 1:08:52: reading: key = 99, value = 5
2020-10-14(수) 오전 1:08:52: reading: key = 100, value = 4.5
2020-10-14(수) 오전 1:08:52: settings changed for: throttle_median!, reimporting...
2020-10-14(수) 오전 1:08:52: reading: key = throttle_median, value = 80
2020-10-14(수) 오전 1:08:52: settings changed for: newlist_median!, reimporting...
2020-10-14(수) 오전 1:08:52: reading: key = newlist_median, value = 70
2020-10-14(수) 오전 1:08:52: settings changed for: gpuplan!, reimporting...
2020-10-14(수) 오전 1:08:52: reading: key = gpuplan, value = 1
2020-10-14(수) 오전 1:08:55: checking XTU cmdlet
2020-10-14(수) 오전 1:08:58: XTU ok
2020-10-14(수) 오전 1:09:02: result = 4.5
2020-10-14(수) 오전 1:09:02: init PowerCFG settings
2020-10-14(수) 오전 1:09:07: start of newlist timer
2020-10-14(수) 오전 1:09:38: time to sync for newlist
2020-10-14(수) 오전 1:11:21: settings changed for: special_programs!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = explorer, value = 0
2020-10-14(수) 오전 1:11:21: reading: key = ConsoleApplication41, value = 6
2020-10-14(수) 오전 1:11:21: reading: key = notepad++, value = 6
2020-10-14(수) 오전 1:11:21: reading: key = Hwp, value = 6
2020-10-14(수) 오전 1:11:21: reading: key = cmd, value = 6
2020-10-14(수) 오전 1:11:21: reading: key = POWERPNT, value = 6
2020-10-14(수) 오전 1:11:21: reading: key = devenv, value = 6
2020-10-14(수) 오전 1:11:21: settings changed for: programs_running_cfg_cpu!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = 0, value = 100
2020-10-14(수) 오전 1:11:21: reading: key = 1, value = 99
2020-10-14(수) 오전 1:11:21: reading: key = 2, value = 98
2020-10-14(수) 오전 1:11:21: reading: key = 3, value = 95
2020-10-14(수) 오전 1:11:21: reading: key = 4, value = 84
2020-10-14(수) 오전 1:11:21: reading: key = 5, value = 73
2020-10-14(수) 오전 1:11:21: reading: key = 6, value = 65
2020-10-14(수) 오전 1:11:21: reading: key = 7, value = 58
2020-10-14(수) 오전 1:11:21: reading: key = 8, value = 50
2020-10-14(수) 오전 1:11:21: reading: key = 9, value = 43
2020-10-14(수) 오전 1:11:21: reading: key = 10, value = 32
2020-10-14(수) 오전 1:11:21: reading: key = 11, value = 24
2020-10-14(수) 오전 1:11:21: settings changed for: programs_running_cfg_xtu!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = 11, value = 10
2020-10-14(수) 오전 1:11:21: reading: key = 10, value = 9.5
2020-10-14(수) 오전 1:11:21: reading: key = 9, value = 9
2020-10-14(수) 오전 1:11:21: reading: key = 8, value = 8.5
2020-10-14(수) 오전 1:11:21: reading: key = 7, value = 8
2020-10-14(수) 오전 1:11:21: reading: key = 6, value = 7.5
2020-10-14(수) 오전 1:11:21: reading: key = 5, value = 7
2020-10-14(수) 오전 1:11:21: reading: key = 4, value = 6.5
2020-10-14(수) 오전 1:11:21: reading: key = 3, value = 6
2020-10-14(수) 오전 1:11:21: reading: key = 2, value = 5.5
2020-10-14(수) 오전 1:11:21: reading: key = 1, value = 5
2020-10-14(수) 오전 1:11:21: reading: key = 0, value = 4.5
2020-10-14(수) 오전 1:11:21: settings changed for: programs_running_cfg_nice!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = 0, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 1, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 2, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 3, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 4, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 5, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 6, value = Normal
2020-10-14(수) 오전 1:11:21: reading: key = 7, value = Normal
2020-10-14(수) 오전 1:11:21: settings changed for: loop_delay!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = loop_delay, value = 5
2020-10-14(수) 오전 1:11:21: settings changed for: boost_cycle_delay!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = boost_cycle_delay, value = 12
2020-10-14(수) 오전 1:11:21: settings changed for: newlist_cycle_delay!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = newlist_cycle_delay, value = 30
2020-10-14(수) 오전 1:11:21: settings changed for: ac_offset!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = ac_offset, value = 1
2020-10-14(수) 오전 1:11:21: settings changed for: processor_guid_tweak!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = 06cadf0e-64ed-448a-8927-ce7bf90eb35d, value = 30
2020-10-14(수) 오전 1:11:21: reading: key = 0cc5b647-c1df-4637-891a-dec35c318583, value = 100
2020-10-14(수) 오전 1:11:21: reading: key = 12a0ab44-fe28-4fa9-b3bd-4b64f44960a6, value = 15
2020-10-14(수) 오전 1:11:21: reading: key = 40fbefc7-2e9d-4d25-a185-0cfd8574bac6, value = 1
2020-10-14(수) 오전 1:11:21: reading: key = 45bcc044-d885-43e2-8605-ee0ec6e96b59, value = 100
2020-10-14(수) 오전 1:11:21: reading: key = 465e1f50-b610-473a-ab58-00d1077dc418, value = 2
2020-10-14(수) 오전 1:11:21: reading: key = 4d2b0152-7d5c-498b-88e2-34345392a2c5, value = 15
2020-10-14(수) 오전 1:11:21: reading: key = 893dee8e-2bef-41e0-89c6-b55d0929964c, value = 5
2020-10-14(수) 오전 1:11:21: reading: key = 94d3a615-a899-4ac5-ae2b-e4d8f634367f, value = 1
2020-10-14(수) 오전 1:11:21: reading: key = bc5038f7-23e0-4960-96da-33abaf5935ec, value = 100
2020-10-14(수) 오전 1:11:21: reading: key = ea062031-0e34-4ff1-9b6d-eb1059334028, value = 100
2020-10-14(수) 오전 1:11:21: settings changed for: generatedCLK!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = 100, value = 2701
2020-10-14(수) 오전 1:11:21: reading: key = 99, value = 2700
2020-10-14(수) 오전 1:11:21: reading: key = 98, value = 2600
2020-10-14(수) 오전 1:11:21: reading: key = 95, value = 2300
2020-10-14(수) 오전 1:11:21: reading: key = 84, value = 2000
2020-10-14(수) 오전 1:11:21: reading: key = 73, value = 1800
2020-10-14(수) 오전 1:11:21: reading: key = 65, value = 1600
2020-10-14(수) 오전 1:11:21: reading: key = 58, value = 1400
2020-10-14(수) 오전 1:11:21: reading: key = 50, value = 1200
2020-10-14(수) 오전 1:11:21: reading: key = 43, value = 900
2020-10-14(수) 오전 1:11:21: reading: key = 32, value = 700
2020-10-14(수) 오전 1:11:21: reading: key = 24, value = 500
2020-10-14(수) 오전 1:11:21: settings changed for: generatedXTU!, reimporting...
2020-10-14(수) 오전 1:11:21: reading: key = 24, value = 10
2020-10-14(수) 오전 1:11:21: reading: key = 32, value = 9.5
2020-10-14(수) 오전 1:11:21: reading: key = 43, value = 9
2020-10-14(수) 오전 1:11:21: reading: key = 50, value = 8.5
2020-10-14(수) 오전 1:11:22: reading: key = 58, value = 8
2020-10-14(수) 오전 1:11:22: reading: key = 65, value = 7.5
2020-10-14(수) 오전 1:11:22: reading: key = 73, value = 7
2020-10-14(수) 오전 1:11:22: reading: key = 84, value = 6.5
2020-10-14(수) 오전 1:11:22: reading: key = 95, value = 6
2020-10-14(수) 오전 1:11:22: reading: key = 98, value = 5.5
2020-10-14(수) 오전 1:11:22: reading: key = 99, value = 5
2020-10-14(수) 오전 1:11:22: reading: key = 100, value = 4.5
2020-10-14(수) 오전 1:11:22: settings changed for: throttle_median!, reimporting...
2020-10-14(수) 오전 1:11:22: reading: key = throttle_median, value = 80
2020-10-14(수) 오전 1:11:22: settings changed for: newlist_median!, reimporting...
2020-10-14(수) 오전 1:11:22: reading: key = newlist_median, value = 70
2020-10-14(수) 오전 1:11:22: settings changed for: gpuplan!, reimporting...
2020-10-14(수) 오전 1:11:22: reading: key = gpuplan, value = 1
2020-10-14(수) 오전 1:11:24: checking XTU cmdlet
2020-10-14(수) 오전 1:11:26: XTU ok
2020-10-14(수) 오전 1:11:28: result = 4.5
2020-10-14(수) 오전 1:11:28: init PowerCFG settings
2020-10-14(수) 오전 1:11:32: start of newlist timer
2020-10-14(수) 오전 1:12:03: time to sync for newlist
2020-10-14(수) 오전 1:16:38: appending: key = mspaint, value = 3
2020-10-14(수) 오전 1:16:38: settings changed for: special_programs!, reimporting...
2020-10-14(수) 오전 1:16:38: reading: key = explorer, value = 0
2020-10-14(수) 오전 1:16:38: reading: key = ConsoleApplication41, value = 6
2020-10-14(수) 오전 1:16:38: reading: key = notepad++, value = 6
2020-10-14(수) 오전 1:16:38: reading: key = Hwp, value = 6
2020-10-14(수) 오전 1:16:38: reading: key = cmd, value = 6
2020-10-14(수) 오전 1:16:38: reading: key = POWERPNT, value = 6
2020-10-14(수) 오전 1:16:38: reading: key = devenv, value = 6
2020-10-14(수) 오전 1:16:38: reading: key = mspaint, value = 3
2020-10-14(수) 오전 1:16:41: setting power: mspaint to 95
2020-10-14(수) 오전 1:16:41: setting CLK: 95
2020-10-14(수) 오전 1:16:41: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:17:15: settings changed for: special_programs!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = explorer, value = 0
2020-10-14(수) 오전 1:17:15: reading: key = ConsoleApplication41, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = notepad++, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = Hwp, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = cmd, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = POWERPNT, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = devenv, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = mspaint, value = 3
2020-10-14(수) 오전 1:17:15: settings changed for: programs_running_cfg_cpu!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = 0, value = 100
2020-10-14(수) 오전 1:17:15: reading: key = 1, value = 99
2020-10-14(수) 오전 1:17:15: reading: key = 2, value = 98
2020-10-14(수) 오전 1:17:15: reading: key = 3, value = 95
2020-10-14(수) 오전 1:17:15: reading: key = 4, value = 84
2020-10-14(수) 오전 1:17:15: reading: key = 5, value = 73
2020-10-14(수) 오전 1:17:15: reading: key = 6, value = 65
2020-10-14(수) 오전 1:17:15: reading: key = 7, value = 58
2020-10-14(수) 오전 1:17:15: reading: key = 8, value = 50
2020-10-14(수) 오전 1:17:15: reading: key = 9, value = 43
2020-10-14(수) 오전 1:17:15: reading: key = 10, value = 32
2020-10-14(수) 오전 1:17:15: reading: key = 11, value = 24
2020-10-14(수) 오전 1:17:15: settings changed for: programs_running_cfg_xtu!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = 11, value = 10
2020-10-14(수) 오전 1:17:15: reading: key = 10, value = 9.5
2020-10-14(수) 오전 1:17:15: reading: key = 9, value = 9
2020-10-14(수) 오전 1:17:15: reading: key = 8, value = 8.5
2020-10-14(수) 오전 1:17:15: reading: key = 7, value = 8
2020-10-14(수) 오전 1:17:15: reading: key = 6, value = 7.5
2020-10-14(수) 오전 1:17:15: reading: key = 5, value = 7
2020-10-14(수) 오전 1:17:15: reading: key = 4, value = 6.5
2020-10-14(수) 오전 1:17:15: reading: key = 3, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = 2, value = 5.5
2020-10-14(수) 오전 1:17:15: reading: key = 1, value = 5
2020-10-14(수) 오전 1:17:15: reading: key = 0, value = 4.5
2020-10-14(수) 오전 1:17:15: settings changed for: programs_running_cfg_nice!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = 0, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 1, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 2, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 3, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 4, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 5, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 6, value = Normal
2020-10-14(수) 오전 1:17:15: reading: key = 7, value = Normal
2020-10-14(수) 오전 1:17:15: settings changed for: loop_delay!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = loop_delay, value = 5
2020-10-14(수) 오전 1:17:15: settings changed for: boost_cycle_delay!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = boost_cycle_delay, value = 12
2020-10-14(수) 오전 1:17:15: settings changed for: newlist_cycle_delay!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = newlist_cycle_delay, value = 30
2020-10-14(수) 오전 1:17:15: settings changed for: ac_offset!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = ac_offset, value = 1
2020-10-14(수) 오전 1:17:15: settings changed for: processor_guid_tweak!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = 06cadf0e-64ed-448a-8927-ce7bf90eb35d, value = 30
2020-10-14(수) 오전 1:17:15: reading: key = 0cc5b647-c1df-4637-891a-dec35c318583, value = 100
2020-10-14(수) 오전 1:17:15: reading: key = 12a0ab44-fe28-4fa9-b3bd-4b64f44960a6, value = 15
2020-10-14(수) 오전 1:17:15: reading: key = 40fbefc7-2e9d-4d25-a185-0cfd8574bac6, value = 1
2020-10-14(수) 오전 1:17:15: reading: key = 45bcc044-d885-43e2-8605-ee0ec6e96b59, value = 100
2020-10-14(수) 오전 1:17:15: reading: key = 465e1f50-b610-473a-ab58-00d1077dc418, value = 2
2020-10-14(수) 오전 1:17:15: reading: key = 4d2b0152-7d5c-498b-88e2-34345392a2c5, value = 15
2020-10-14(수) 오전 1:17:15: reading: key = 893dee8e-2bef-41e0-89c6-b55d0929964c, value = 5
2020-10-14(수) 오전 1:17:15: reading: key = 94d3a615-a899-4ac5-ae2b-e4d8f634367f, value = 1
2020-10-14(수) 오전 1:17:15: reading: key = bc5038f7-23e0-4960-96da-33abaf5935ec, value = 100
2020-10-14(수) 오전 1:17:15: reading: key = ea062031-0e34-4ff1-9b6d-eb1059334028, value = 100
2020-10-14(수) 오전 1:17:15: settings changed for: generatedCLK!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = 100, value = 2701
2020-10-14(수) 오전 1:17:15: reading: key = 99, value = 2700
2020-10-14(수) 오전 1:17:15: reading: key = 98, value = 2600
2020-10-14(수) 오전 1:17:15: reading: key = 95, value = 2300
2020-10-14(수) 오전 1:17:15: reading: key = 84, value = 2000
2020-10-14(수) 오전 1:17:15: reading: key = 73, value = 1800
2020-10-14(수) 오전 1:17:15: reading: key = 65, value = 1600
2020-10-14(수) 오전 1:17:15: reading: key = 58, value = 1400
2020-10-14(수) 오전 1:17:15: reading: key = 50, value = 1200
2020-10-14(수) 오전 1:17:15: reading: key = 43, value = 900
2020-10-14(수) 오전 1:17:15: reading: key = 32, value = 700
2020-10-14(수) 오전 1:17:15: reading: key = 24, value = 500
2020-10-14(수) 오전 1:17:15: settings changed for: generatedXTU!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = 24, value = 10
2020-10-14(수) 오전 1:17:15: reading: key = 32, value = 9.5
2020-10-14(수) 오전 1:17:15: reading: key = 43, value = 9
2020-10-14(수) 오전 1:17:15: reading: key = 50, value = 8.5
2020-10-14(수) 오전 1:17:15: reading: key = 58, value = 8
2020-10-14(수) 오전 1:17:15: reading: key = 65, value = 7.5
2020-10-14(수) 오전 1:17:15: reading: key = 73, value = 7
2020-10-14(수) 오전 1:17:15: reading: key = 84, value = 6.5
2020-10-14(수) 오전 1:17:15: reading: key = 95, value = 6
2020-10-14(수) 오전 1:17:15: reading: key = 98, value = 5.5
2020-10-14(수) 오전 1:17:15: reading: key = 99, value = 5
2020-10-14(수) 오전 1:17:15: reading: key = 100, value = 4.5
2020-10-14(수) 오전 1:17:15: settings changed for: throttle_median!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = throttle_median, value = 80
2020-10-14(수) 오전 1:17:15: settings changed for: newlist_median!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = newlist_median, value = 70
2020-10-14(수) 오전 1:17:15: settings changed for: gpuplan!, reimporting...
2020-10-14(수) 오전 1:17:15: reading: key = gpuplan, value = 1
2020-10-14(수) 오전 1:17:17: checking XTU cmdlet
2020-10-14(수) 오전 1:17:19: XTU ok
2020-10-14(수) 오전 1:17:22: result = 4.5
2020-10-14(수) 오전 1:17:22: init PowerCFG settings
2020-10-14(수) 오전 1:17:26: setting power: mspaint to 95
2020-10-14(수) 오전 1:17:26: setting CLK: 95
2020-10-14(수) 오전 1:17:26: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:17:28: no throttle cycle load = 11 ,clk = 2300 ,throttledelay = 0
2020-10-14(수) 오전 1:17:33: setting power: mspaint to 95
2020-10-14(수) 오전 1:17:33: setting CLK: 95
2020-10-14(수) 오전 1:17:33: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:17:35: no throttle cycle load = 10 ,clk = 2300 ,throttledelay = 0
2020-10-14(수) 오전 1:17:39: setting power: mspaint to 95
2020-10-14(수) 오전 1:17:39: setting CLK: 95
2020-10-14(수) 오전 1:17:39: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:17:41: no throttle cycle load = 14 ,clk = 2300 ,throttledelay = 0
2020-10-14(수) 오전 1:45:19: settings changed for: special_programs!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = explorer, value = 0
2020-10-14(수) 오전 1:45:19: reading: key = ConsoleApplication41, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = notepad++, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = Hwp, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = cmd, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = POWERPNT, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = devenv, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = mspaint, value = 3
2020-10-14(수) 오전 1:45:19: settings changed for: programs_running_cfg_cpu!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = 0, value = 100
2020-10-14(수) 오전 1:45:19: reading: key = 1, value = 99
2020-10-14(수) 오전 1:45:19: reading: key = 2, value = 98
2020-10-14(수) 오전 1:45:19: reading: key = 3, value = 95
2020-10-14(수) 오전 1:45:19: reading: key = 4, value = 84
2020-10-14(수) 오전 1:45:19: reading: key = 5, value = 73
2020-10-14(수) 오전 1:45:19: reading: key = 6, value = 65
2020-10-14(수) 오전 1:45:19: reading: key = 7, value = 58
2020-10-14(수) 오전 1:45:19: reading: key = 8, value = 50
2020-10-14(수) 오전 1:45:19: reading: key = 9, value = 43
2020-10-14(수) 오전 1:45:19: reading: key = 10, value = 32
2020-10-14(수) 오전 1:45:19: reading: key = 11, value = 24
2020-10-14(수) 오전 1:45:19: settings changed for: programs_running_cfg_xtu!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = 11, value = 10
2020-10-14(수) 오전 1:45:19: reading: key = 10, value = 9.5
2020-10-14(수) 오전 1:45:19: reading: key = 9, value = 9
2020-10-14(수) 오전 1:45:19: reading: key = 8, value = 8.5
2020-10-14(수) 오전 1:45:19: reading: key = 7, value = 8
2020-10-14(수) 오전 1:45:19: reading: key = 6, value = 7.5
2020-10-14(수) 오전 1:45:19: reading: key = 5, value = 7
2020-10-14(수) 오전 1:45:19: reading: key = 4, value = 6.5
2020-10-14(수) 오전 1:45:19: reading: key = 3, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = 2, value = 5.5
2020-10-14(수) 오전 1:45:19: reading: key = 1, value = 5
2020-10-14(수) 오전 1:45:19: reading: key = 0, value = 4.5
2020-10-14(수) 오전 1:45:19: settings changed for: programs_running_cfg_nice!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = 0, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 1, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 2, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 3, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 4, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 5, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 6, value = Normal
2020-10-14(수) 오전 1:45:19: reading: key = 7, value = Normal
2020-10-14(수) 오전 1:45:19: settings changed for: loop_delay!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = loop_delay, value = 5
2020-10-14(수) 오전 1:45:19: settings changed for: boost_cycle_delay!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = boost_cycle_delay, value = 12
2020-10-14(수) 오전 1:45:19: settings changed for: newlist_cycle_delay!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = newlist_cycle_delay, value = 30
2020-10-14(수) 오전 1:45:19: settings changed for: ac_offset!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = ac_offset, value = 1
2020-10-14(수) 오전 1:45:19: settings changed for: processor_guid_tweak!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = 06cadf0e-64ed-448a-8927-ce7bf90eb35d, value = 30
2020-10-14(수) 오전 1:45:19: reading: key = 0cc5b647-c1df-4637-891a-dec35c318583, value = 100
2020-10-14(수) 오전 1:45:19: reading: key = 12a0ab44-fe28-4fa9-b3bd-4b64f44960a6, value = 15
2020-10-14(수) 오전 1:45:19: reading: key = 40fbefc7-2e9d-4d25-a185-0cfd8574bac6, value = 1
2020-10-14(수) 오전 1:45:19: reading: key = 45bcc044-d885-43e2-8605-ee0ec6e96b59, value = 100
2020-10-14(수) 오전 1:45:19: reading: key = 465e1f50-b610-473a-ab58-00d1077dc418, value = 2
2020-10-14(수) 오전 1:45:19: reading: key = 4d2b0152-7d5c-498b-88e2-34345392a2c5, value = 15
2020-10-14(수) 오전 1:45:19: reading: key = 893dee8e-2bef-41e0-89c6-b55d0929964c, value = 5
2020-10-14(수) 오전 1:45:19: reading: key = 94d3a615-a899-4ac5-ae2b-e4d8f634367f, value = 1
2020-10-14(수) 오전 1:45:19: reading: key = bc5038f7-23e0-4960-96da-33abaf5935ec, value = 100
2020-10-14(수) 오전 1:45:19: reading: key = ea062031-0e34-4ff1-9b6d-eb1059334028, value = 100
2020-10-14(수) 오전 1:45:19: settings changed for: generatedCLK!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = 100, value = 2701
2020-10-14(수) 오전 1:45:19: reading: key = 99, value = 2700
2020-10-14(수) 오전 1:45:19: reading: key = 98, value = 2600
2020-10-14(수) 오전 1:45:19: reading: key = 95, value = 2300
2020-10-14(수) 오전 1:45:19: reading: key = 84, value = 2000
2020-10-14(수) 오전 1:45:19: reading: key = 73, value = 1800
2020-10-14(수) 오전 1:45:19: reading: key = 65, value = 1600
2020-10-14(수) 오전 1:45:19: reading: key = 58, value = 1400
2020-10-14(수) 오전 1:45:19: reading: key = 50, value = 1200
2020-10-14(수) 오전 1:45:19: reading: key = 43, value = 900
2020-10-14(수) 오전 1:45:19: reading: key = 32, value = 700
2020-10-14(수) 오전 1:45:19: reading: key = 24, value = 500
2020-10-14(수) 오전 1:45:19: settings changed for: generatedXTU!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = 24, value = 10
2020-10-14(수) 오전 1:45:19: reading: key = 32, value = 9.5
2020-10-14(수) 오전 1:45:19: reading: key = 43, value = 9
2020-10-14(수) 오전 1:45:19: reading: key = 50, value = 8.5
2020-10-14(수) 오전 1:45:19: reading: key = 58, value = 8
2020-10-14(수) 오전 1:45:19: reading: key = 65, value = 7.5
2020-10-14(수) 오전 1:45:19: reading: key = 73, value = 7
2020-10-14(수) 오전 1:45:19: reading: key = 84, value = 6.5
2020-10-14(수) 오전 1:45:19: reading: key = 95, value = 6
2020-10-14(수) 오전 1:45:19: reading: key = 98, value = 5.5
2020-10-14(수) 오전 1:45:19: reading: key = 99, value = 5
2020-10-14(수) 오전 1:45:19: reading: key = 100, value = 4.5
2020-10-14(수) 오전 1:45:19: settings changed for: throttle_median!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = throttle_median, value = 80
2020-10-14(수) 오전 1:45:19: settings changed for: newlist_median!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = newlist_median, value = 70
2020-10-14(수) 오전 1:45:19: settings changed for: gpuplan!, reimporting...
2020-10-14(수) 오전 1:45:19: reading: key = gpuplan, value = 1
2020-10-14(수) 오전 1:45:22: checking XTU cmdlet
2020-10-14(수) 오전 1:45:25: XTU ok
2020-10-14(수) 오전 1:45:27: result = 4.5
2020-10-14(수) 오전 1:45:27: init PowerCFG settings
2020-10-14(수) 오전 1:45:31: setting power: ConsoleApplication41.vshost to 65
2020-10-14(수) 오전 1:45:31: setting CLK: 65
2020-10-14(수) 오전 1:45:32: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:45:34: no throttle cycle load = 6 ,clk = 1600 ,throttledelay = 0
2020-10-14(수) 오전 1:45:38: setting power: ConsoleApplication41.vshost to 65
2020-10-14(수) 오전 1:45:38: setting CLK: 65
2020-10-14(수) 오전 1:45:38: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:45:40: no throttle cycle load = 7 ,clk = 1600 ,throttledelay = 0
2020-10-14(수) 오전 1:45:44: setting power: ConsoleApplication41.vshost to 65
2020-10-14(수) 오전 1:45:44: setting CLK: 65
2020-10-14(수) 오전 1:45:45: oh no, XTU value bad... you may want to restart your computer
2020-10-14(수) 오전 1:45:47: no throttle cycle load = 14 ,clk = 1600 ,throttledelay = 0
